ADJ VALUE,ADJ VALUE TOTAL,PLAYER,TEAM ABBV,POS,INJ RISK,TIER,VALUE,MPG,PTS,3PTM,TREB,AST,STL,BLK,FG%,FT%,nationality_1,archetype,height_feet,weight_lbs,wingspan_feet,overall,group_outside_scoring,close_shot,mid_range_shot,three_point_shot,free_throw,shot_iq,offensive_consistency,group_athleticism,speed,agility,strength,vertical,stamina,hustle,overall_durability,group_inside_scoring,layup,standing_dunk,driving_dunk,post_hook,post_fade,post_control,draw_foul,hands,group_playmaking,pass_accuracy,ball_handle,speed_with_ball,pass_iq,pass_vision,group_defense,interior_defense,perimeter_defense,steal,block,help_defense_iq,pass_perception,defensive_consistency,group_rebounding,offensive_rebound,defensive_rebound,intangibles,potential,total_attributes,badge_deadeye,badge_limitless_range,badge_mini_marksman,badge_set_shot_specialist,badge_shifty_shooter,badge_aerial_wizard,badge_float_game,badge_hook_specialist,badge_layup_mixmaster,badge_paint_prodigy,badge_physical_finisher,badge_post_fade_phenom,badge_post_powerhouse,badge_post_up_poet,badge_posterizer,badge_rise_up,badge_ankle_assassin,badge_bail_out,badge_break_starter,badge_dimer,badge_handles_for_days,badge_lightning_launch,badge_strong_handle,badge_unpluckable,badge_versatile_visionary,badge_challenger,badge_glove,badge_high_flying_denier,badge_immovable_enforcer,badge_interceptor,badge_off_ball_pest,badge_on_ball_menace,badge_paint_patroller,badge_pick_dodger,badge_post_lockdown,badge_boxout_beast,badge_rebound_chaser,badge_brick_wall,badge_slippery_off_ball,badge_pogo_stick,season_salary,birthdate,hometown,prior_to_nba,salary
,,Kyle Lowry,PHI,PG,H,,-0.72855739,17,3.097179487,0.6871794872,1.806153846,2.55,0.6746153846,0.2551282051,0.3607353782,0.8280399274,United States,2-Way Inside-Out Playmaker,"6'0""",205.0,"6'3""",89.0,88.0,84.0,79.0,87.0,82.0,95.0,98.0,83.0,83.0,87.0,70.0,72.0,96.0,97.0,79.0,56.0,91.0,25.0,25.0,38.0,44.0,40.0,88.0,95.0,86.0,90.0,86.0,86.0,92.0,74.0,72.0,58.0,85.0,65.0,42.0,84.0,87.0,85.0,46.0,36.0,55.0,80.0,89.0,2749.0,,gold,gold,gold,gold,,silver,,silver,,bronze,,,,,,bronze,gold,,silver,,gold,bronze,bronze,silver,gold,gold,,gold,,gold,gold,,gold,,,,,,,,,,Villanova,
,,Landry Shamet,NYK,SG/SF,H,,-0.8838496506,12,4.791911765,1.098970588,0.99,0.5445588235,0.3711764706,0.07426470588,0.4308964092,0.8118081181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Leonard Miller,MIN,PF,M,,-0.8753405186,8,4.802765957,0.2485106383,2.64,0.3134042553,0.2476595745,0.2474468085,0.5227730754,0.7845533915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lindy Waters III,SAS,SG/SF,M,,-0.935709097,9,3.105681818,0.7936363636,1.185681818,0.5602272727,0.2784090909,0.1554545455,0.4133627642,0.7781753131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Malaki Branham,DAL,SG/SF,M,,-0.9910159968,11,4.4725,0.65125,1.109375,0.910625,0.208125,0.0475,0.4630202958,0.8371559633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maxi Kleber,LAL,PF/C,H,,-0.9073073354,14,2.908,0.46325,1.90575,0.86125,0.22275,0.4425,0.43414582,0.7699814126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Micah Peavy,NOR,SG,M,,-1.018068256,11,3.266382979,0.2474468085,1.666595745,0.624893617,0.3934042553,0.1389361702,0.4275092937,0.6501901141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nae'Qwan Tomlin,CLE,PF,M,,-0.9573327991,9,4.355625,0.294375,2.1775,0.353125,0.26,0.219375,0.4397248495,0.7432867884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nick Smith Jr.,LAL,PG/SG,H,,-1.085278584,10,3.85375,0.68875,0.9075,0.786875,0.09375,0.04375,0.3898784751,0.9359605911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Noah Penda,ORL,SF,M,,-1.018972404,11,3.013617021,0.3587234043,1.819148936,0.8085106383,0.4042553191,0.1346808511,0.3942843496,0.706011529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Olivier-Maxence Prosper,MEM,PF/C,M,,-0.971945509,10,3.781764706,0.2273529412,1.837352941,0.6917647059,0.3702941176,0.1097058824,0.4516129032,0.6580238262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ousmane Dieng,OKC,PF/C,H,,-0.9701569692,9,3.295185185,0.5048148148,1.682962963,0.7044444444,0.2625925926,0.1159259259,0.4357419355,0.7442748092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pat Connaughton,CHA,SG/SF,H,,-0.8186473468,16,4.4625,0.6672727273,2.466590909,1.733409091,0.3,0.2334090909,0.4428545108,0.7771331058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Paul Reed,DET,C,M,,-0.6598727649,11,4.279787234,0.2046808511,3.240425532,0.820212766,0.6327659574,0.6568085106,0.5273534073,0.7231167338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PJ Hall,MEM,C,M,,-0.953109581,6,3.144255319,0.2210638298,1.706170213,0.3208510638,0.1436170213,0.315106383,0.5577667219,0.7610825945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quenton Jackson,IND,PG/SG,M,,-0.7305619159,14,5.763703704,0.5248148148,1.505185185,2.15037037,0.6540740741,0.1559259259,0.4748131868,0.7779846404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rayan Rupert,POR,PG/SG,M,,-0.9691183847,12,4.940425532,0.4882978723,1.835957447,0.6119148936,0.3068085106,0.07638297872,0.4497764531,0.7739010989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RayJ Dennis,IND,PG,M,,-0.9799778583,9,2.985625,0.580625,1.13375,1.515,0.3375,0.074375,0.3716833891,0.7614814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ron Harper Jr.,BOS,SF,L,,-1.020761626,8,3.1018,0.4112,1.339,0.451,0.1872,0.1358,0.4173018841,0.7610218377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Svi Mykhailiuk,UTA,SF,M,,-0.7462255237,17,7.859361702,1.668297872,2.042765957,1.824042553,0.4393617021,0.1091489362,0.4141571039,0.7790026247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tolu Smith,DET,C,M,,-1.126421207,8,2.7375,0.0025,2.188125,0.375625,0.179375,0.114375,0.4408602151,0.644982699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tony Bradley,IND,C,M,,-0.6551447578,14,6.06625,0.080625,4.7725,0.760625,0.294375,0.755625,0.6196619217,0.6657564173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tosan Evbuomwan,NYK,SF/PF,M,,-0.9506435466,10,3.44875,0.330625,1.753125,0.55,0.37125,0.151875,0.4465648855,0.7759017652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Trey Jemison,NYK,PF/C,H,,-1.044471039,7,1.98125,0.0,1.746875,0.3175,0.15875,0.3175,0.552,0.5865522175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tristan Vukcevic,WAS,PF/C,M,,-0.6091841912,17,7.793396226,0.9296226415,4.117169811,1.273018868,0.4128301887,0.7264150943,0.4844843898,0.7749897162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tyrese Martin,BKN,PG/SG/SF,M,,-0.8617285082,14,5.865531915,1.058085106,2.31,1.270425532,0.33,0.08914893617,0.4253234518,0.7979691877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tyson Etienne,BKN,PG,M,,-1.016865129,9,3.779375,0.796875,0.756875,0.598125,0.25625,0.040625,0.3631840796,0.8119800333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Yanic Konan Niederhauser,LAC,C,M,,-0.986326461,9,3.135957447,0.04127659574,2.182553191,0.2546808511,0.1819148936,0.5819148936,0.5399832823,0.6771123491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Zeke Nnaji,DEN,PF/C,M,,-0.9294972003,9,2.652553191,0.2725531915,1.855957447,0.3634042553,0.2461702128,0.515106383,0.4644881971,0.656004828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alex Antetokounmpo,MIL,SF,H,,-1.113412205,5,1.35625,0.026875,0.894375,0.441875,0.136875,0.105,0.4861660079,0.6570247934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alex Toohey,GSW,PF,M,,-1.038959148,8,2.391875,0.2725,1.270625,0.39625,0.280625,0.165,0.3931092912,0.714958775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Amari Williams,BOS,C,M,,-0.865196994,12,5.105957447,0.03957446809,3.579148936,1.055744681,0.3604255319,0.6438297872,0.5091757888,0.6650158206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ben Saraf,BKN,SG,M,,-0.8806252901,20,7.121917808,0.6846575342,2.268767123,2.475068493,0.7424657534,0.1650684932,0.3816314779,0.730046474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bobi Klintman,DET,PF,M,,-0.9363638018,10,3.443333333,0.3716666667,1.920416667,0.5308333333,0.3833333333,0.1720833333,0.4659812519,0.7679593134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Brooks Barnhizer,OKC,SG,M,,-0.8444183479,15,5.883191489,0.5859574468,2.55,1.02,0.5738297872,0.255106383,0.3855117279,0.7629413781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Caleb Love,POR,SG,M,,-1.064478605,8,3.626875,0.66625,0.918125,0.73125,0.238125,0.068125,0.3483483483,0.8243243243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cam Christie,LAC,SG/SF,M,,-1.01740746,7,3.203404255,0.5474468085,0.9195744681,0.5236170213,0.1887234043,0.07404255319,0.4356203008,0.7479361585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chris Manon,LAL,SG,M,,-1.010508796,7,2.7925,0.195625,1.010625,0.7075,0.331875,0.15875,0.4603259418,0.7286742035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chris Youngblood,OKC,SG,M,,-1.086536117,5,1.92125,0.3075,0.595,0.605625,0.1275,0.06375,0.4139344262,0.7877461707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chucky Hepburn,TOR,PG,M,,-1.074555546,7,2.591702128,0.2846808511,1.081489362,0.3455319149,0.1653191489,0.07510638298,0.4270611057,0.7600746269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CJ Huntley,PHO,PF,M,,-1.066648051,7,1.9225,0.28125,1.270625,0.23125,0.144375,0.13,0.4259604625,0.7095435685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Curtis Jones,DEN,SG,M,,-1.035542026,8,3.054375,0.57625,1.026875,0.555625,0.28625,0.050625,0.3838495575,0.7807570978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dain Dainja,FA,PF,L,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Damian Lillard,POR,PG,H,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,Offensive Architect,"6'3""",195.0,"6'8""",94.0,92.0,86.0,88.0,87.0,93.0,98.0,98.0,87.0,88.0,76.0,63.0,89.0,97.0,95.0,98.0,64.0,96.0,25.0,85.0,30.0,38.0,42.0,94.0,98.0,92.0,92.0,96.0,87.0,95.0,88.0,54.0,25.0,69.0,41.0,40.0,72.0,77.0,55.0,43.0,32.0,53.0,98.0,94.0,2778.0,gold,hof,gold,gold,hof,,gold,,gold,,,,,,bronze,,gold,gold,bronze,gold,silver,gold,silver,silver,gold,,,,,,,,,,,,,,,,,,,Weber State,
,,Daniss Jenkins,DET,PG,L,,-0.9532205689,11,3.7524,0.6278,1.1292,1.346,0.3592,0.1572,0.385085849,0.7506925208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,David Jones-Garcia,SAS,SF,M,,-0.9715147294,9,3.989375,0.563125,1.33875,0.45875,0.3825,0.13375,0.4186046512,0.7561697927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Drew Peterson,CHA,SF/PF,M,,-1.013583842,7,2.43375,0.614375,1.4875,0.39375,0.19125,0.08375,0.4020281322,0.7512437811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dylan Cardwell,SAC,C,M,,-0.9881451446,7,1.65875,0.005,1.75,0.291875,0.21875,0.451875,0.631494376,0.5506692161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,E.J. Liddell,BKN,PF/C,H,,-1.020126265,7,2.669375,0.433125,1.383125,0.424375,0.16875,0.201875,0.398012858,0.7686768677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EJ Harkless,UTA,SG,M,,-1.006787061,9,2.688125,0.5525,1.44125,0.4825,0.42375,0.07375,0.3585970076,0.6716621253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Eli John Ndiaye,ATL,PF,M,,-1.110687214,5,1.5175,0.203125,0.920625,0.184375,0.151875,0.13,0.4097831103,0.5808170515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Emanuel Miller,CHI,SF,M,,-1.101952337,4,1.618125,0.044375,1.05,0.230625,0.14,0.050625,0.4841628959,0.7411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Emoni Bates,FA,SG/SF,L,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enrique Freeman,MIN,PF,M,,-1.047047068,8,2.175625,0.10125,1.485,0.391875,0.169375,0.165,0.4943735934,0.6802788845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ethan Thompson,FA,SG,L,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Harrison Ingram,SAS,SF,M,,-1.093378658,6,1.583125,0.16875,1.263125,0.3825,0.19375,0.060625,0.4171907757,0.6304849885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hunter Dickinson,NOR,C,M,,-1.087858057,5,1.944375,0.06,1.28375,0.23125,0.115625,0.1575,0.4898034854,0.728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hunter Sallis,PHI,SG,M,,-1.074424204,8,2.5375,0.336875,0.983125,0.5,0.233125,0.1,0.4024096386,0.7663690476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaiah Crawford,HOU,SF,M,,-1.110287068,4,1.306875,0.136875,0.675625,0.201875,0.16375,0.12625,0.4112458655,0.6972477064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaiah Livers,PHO,SF/PF,H,,-1.006422554,9,2.595625,0.541875,1.039375,0.288125,0.220625,0.15625,0.4307290154,0.7766990291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaiah Stevens,SAC,PG,M,,-1.087113144,5,1.89125,0.28625,0.5,0.775625,0.14125,0.03125,0.4325798909,0.8036951501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,J.D. Davison,HOU,PG/SG,M,,-1.026135889,8,3.197659574,0.5255319149,1.178297872,1.327234043,0.2746808511,0.1187234043,0.3798455056,0.7191243288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jahmir Young,MIA,PG,M,,-1.092344504,5,2.008125,0.226875,0.665625,0.48875,0.146875,0.04875,0.427443609,0.8147100424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jahmyl Telfort,LAC,SF,M,,-1.170214866,4,1.308125,0.159375,0.178125,0.105,0.056875,0.01625,0.4208494208,0.7580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jamir Watkins,WAS,SF,M,,-1.053159015,7,2.341875,0.226875,1.261875,0.450625,0.315625,0.12,0.3762551683,0.747763864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jarkel Joiner,FA,PG,L,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jason Preston,LAC,PG,L,,-1.221833189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Javon Small,MEM,PG,M,,-0.8615125944,16,5.885319149,1.103617021,2.03,2.344893617,0.49,0.14,0.3744313012,0.8210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Javonte Cooke,POR,SG,M,,-1.104753246,5,2.128125,0.296875,0.8075,0.51,0.14875,0.053125,0.4112092598,0.7012195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,John Tonje,UTA,SG,M,,-1.058372251,8,2.73125,0.418125,1.115625,0.360625,0.18875,0.06875,0.400508044,0.8118532455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kam Jones,IND,SG,M,,-0.9639974762,12,4.367804878,0.8246341463,1.312926829,1.237317073,0.403902439,0.07585365854,0.386432883,0.6920127796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Keshad Johnson,MIA,PF,M,,-0.9981096236,8,2.70125,0.2025,1.829375,0.38375,0.235625,0.170625,0.5174825175,0.6442516269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kevin McCullar Jr,NYK,SF/PF,H,,-1.032028372,7,2.524375,0.255625,1.199375,0.5875,0.273125,0.0925,0.4176386913,0.7568157034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kevon Harris,HOU,SG,M,,-1.066228228,6,2.65875,0.303125,0.968125,0.340625,0.19875,0.064375,0.455950541,0.7452229299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
